match_id,date,round,team,opponent,venue,result,goalkeeper,match_name,player_id,shirt_number,listed_position,accurateBackZonePass,accurateChippedPass,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attBxCentre,attCmissRight,attCorner,attFreekickGoal,attFreekickTotal,attGoalHighLeft,attHdMiss,attHdTotal,attIboxMiss,attLgRight,attMissRight,attOboxGoal,attRfGoal,attRfTotal,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceSaves,blockedPass,carries,challengeLost,cleanSheet,diveSave,divingSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,finalThirdEntriesOpenPlay,formationPlace,fouls,fwdPass,gameStarted,gkSmother,goalKicks,goals,goalsConceded,goalsConcededIbox,goalsConcededObox,goodHighClaim,headClearance,headPass,keeperPickUp,keeperThrows,lastManTackle,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,minsPlayed,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,ownGoalsConceded,passesLeft,passesRight,penAreaEntries,penAreaEntriesOpenPlay,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,possLostAll,possLostCtrl,possWonDef3rd,possWonMid3rd,progressiveCarries,punches,putThrough,rightsidePass,savedIbox,savedObox,saves,secondGoalAssist,shotCreated,shotOffTarget,standCatch,standSave,successfulFinalThirdEntries,successfulFinalThirdEntriesOpenPlay,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPenAreaEntries,successfulPenAreaEntriesOpenPlay,successfulPutThrough,timesTackled,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalFinalThirdPasses,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalPass,totalScoringAtt,totalSubOff,totalSubOn,totalTackle,totalThrows,touches,touchesInFinalThird,touchesInOppBox,turnover,unsuccessfulTouch,wasFouled,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,expectedGoalsConceded,expectedGoalsNonpenaltyConceded,expectedGoalsontargetConceded,expectedGoalsontargetNonpenaltyConceded,team_id,goalkeeper_identity_method,source_ma2,source_ma12,source_last_updated,source_opta_player_id,source_opta_player_name,canonical_player_id,canonical_player_id_status,identity_correction_source,source_opta_goalkeeper_full_name,derived_pass_completion_pct,derived_long_pass_completion_pct,derived_goal_kick_completion_pct,derived_saves_per90,derived_xgot_minus_non_own_goals_conceded,xg_zero_fill_fields,diveCatch,attMissLeft,dispossessed
6y24v1zf1vxxh6j74b098bk0k,2026-08-23,20,Keflavík,ÍBV,H,1-0,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,18,2,8,6,3,4,3,,10,26,,,3,,,,,,,,,,,,,,,,,10,10,,,,14,,1,,8,,1,,,,3,5,,,,7,3,1,,29,1,,12,,,,,2,,,5,4,,5,20,8,,90,,,,26,,1,4,1,1,,,,,15,15,7,,1,2,,7,1,,1,,,,,,3,1,3,19,,,,0,,21,6,5,,7,20,3,3,7,,25,41,,,,,,54,,,,,,0,,,,,2.589800,2.589800,0.206100,0.206100,96h322mg5vnaneem9fjzgvioq,lineup_position,keflavik_ibv_2026_08_23_ma2.json,keflavik_ibv_2026_08_23_ma12.json,2026-09-06T22:48:32Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,63.41,40.0,50.0,1.0,0.2061,,,,
6y24v1zf1vxxh6j74b098bk0k,2026-08-23,20,ÍBV,Keflavík,A,0-1,Ari í Haraldsstovu Petersen,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,33,Goalkeeper,35,2,1,4,1,6,,,,36,,,,,,,,,,,,,,,,,,,,10,4,,,,10,,3,,8,,,1,2,,1,1,,,,1,1,1,,17,1,,4,,1,1,,,,,6,6,,15,4,1,2,90,,,,37,,2,,,,,,,,8,8,4,,1,1,,12,5,2,7,,,,,,,,,29,,,,0,,40,4,1,,1,4,,1,3,,6,44,,,,,,59,,,,,1,0,,,,,1.420000,1.420000,1.833200,1.833200,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,keflavik_ibv_2026_08_23_ma2.json,keflavik_ibv_2026_08_23_ma12.json,2026-09-06T22:48:32Z,92h0ymqm9kvcav8rvzftpvq0a,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,as_supplied_by_opta,,Ari í Haraldsstovu Petersen,81.82,0.0,100.0,7.0,0.8332,,,,
6ykkhi21pr1ydpklg9aqa2qs4,2026-08-23,20,ÍA,FH,H,1-1,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,12,3,5,,,2,5,,9,17,,,,,,,,,,,,,,,,,,,,7,5,,,,9,,1,,4,,,,1,,,,,,,8,7,1,,30,1,,3,,1,1,,,,,7,3,,2,23,5,1,90,,,,28,,2,,2,2,,,,,19,19,2,,1,,,3,3,2,5,,,,,1,2,1,2,16,,,,0,,13,3,,,8,22,,,17,,27,35,,,,,,43,,,,,,0,,,,,1.486600,1.486600,1.521400,1.521400,9ar4wcltrggiz60w77e3z56m2,lineup_position,ia_fh_2026_08_23_ma2.json,ia_fh_2026_08_23_ma12.json,2026-09-06T22:48:31Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,48.57,33.33,0.0,5.0,0.5214,,,,
6ykkhi21pr1ydpklg9aqa2qs4,2026-08-23,20,FH,ÍA,A,1-1,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,12,,3,7,3,,3,,3,15,,,,,,,,,,,,,,,,,,,,19,5,,,,8,,,,1,,,,1,,1,4,,,,3,,1,,16,1,,8,,1,1,,,,,7,1,,6,9,3,,90,,,,16,,1,4,,,,,,,12,12,1,,,1,,4,2,,2,,,,,,1,,1,7,,,,0,,17,4,4,,3,9,,3,9,,14,26,,,,,,34,,,,,1,0,,,,,1.758600,1.758600,0.335200,0.335200,2ci0yr2esa7y4etjvl5vau077,lineup_position,ia_fh_2026_08_23_ma2.json,ia_fh_2026_08_23_ma12.json,2026-09-06T22:48:31Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,57.69,21.43,87.5,2.0,-0.6648,,,,
6z2yj8m0wwg0vjigxldn1r6dw,2026-08-23,20,KA,KR,H,3-5,Ívar Arnbro Þórhallsson,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,12,Goalkeeper,29,6,6,3,,8,5,,11,35,,,,,,,,,,,,,,,,,,,,20,8,,,,11,,1,,4,1,,1,4,1,,2,,,,1,,1,,25,1,,4,,5,3,2,,,,11,8,,8,13,6,1,90,,,,38,,1,1,,,,,,,10,10,,,2,1,,11,6,2,8,,,,1,,,,,30,,,,0,,31,6,2,,1,13,,,13,,20,44,,,,,,63,,,1,1,,0,,,,,3.626300,3.626300,2.755600,2.755600,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ka_kr_2026_08_23_ma2.json,ka_kr_2026_08_23_ma12.json,2026-09-06T22:48:32Z,b4ffy39rimcfhu66yflwba8t0,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,as_supplied_by_opta,,Ívar Arnbro Þórhallsson,79.55,55.0,75.0,8.0,-2.2444,,,,
6z2yj8m0wwg0vjigxldn1r6dw,2026-08-23,20,KR,KA,A,5-3,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,27,1,4,7,3,9,2,,4,31,,,,,,,,,,,,,,,,,,,,7,6,,,,12,,,,5,,,,,,,2,,,,2,2,1,,16,1,,7,,3,2,1,,,,9,9,,15,6,4,,90,,,,27,,1,,,,,,,,4,4,3,,3,,,4,2,,2,,,,,,2,2,2,23,,,,0,,29,1,2,,2,6,,3,6,,8,35,,,,,,48,,,,,,0,,,,,1.408200,1.408200,1.250500,1.250500,629yaod9sjr350jvivp78vwfz,lineup_position,ka_kr_2026_08_23_ma2.json,ka_kr_2026_08_23_ma12.json,2026-09-06T22:48:32Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,88.57,50.0,100.0,2.0,-1.7495,,,,
6zldk8i1g77uc5e4o6bpc1fro,2026-08-23,20,Stjarnan,Thór,H,4-2,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,30,5,8,3,,2,2,,10,38,,,,1,,,,,,,,,,,,,,,,12,5,,,,10,1,1,,13,,,,,,,1,,,,12,11,1,,27,1,,5,,2,2,,,,,10,3,,11,16,8,,90,,1,,40,,2,3,1,1,,,,,13,13,,,4,,,12,1,,1,,1,,,,6,6,6,32,,,,0,1,34,6,1,,12,16,,,8,,20,50,,,,,,55,,,,,,0,,,,,1.851600,1.851600,1.542900,1.542900,23vg6q15dzr375k6757j06wkq,lineup_position,stjarnan_thor_2026_08_23_ma2.json,stjarnan_thor_2026_08_23_ma12.json,2026-09-06T22:48:32Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,76.0,50.0,60.0,1.0,-0.4571,,,,
6zldk8i1g77uc5e4o6bpc1fro,2026-08-23,20,Thór,Stjarnan,A,2-4,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,32,4,3,2,1,5,,,5,35,,,,,,,,,,,,,,,,,,,,13,6,,,,9,,1,,1,,,,2,,,2,1,,1,4,3,1,,30,1,,3,,4,4,,,1,,6,5,,8,12,3,,90,,,,41,,2,2,,,,,,,10,10,3,,1,,,7,,3,3,,,,,,1,1,1,32,,,,0,,33,8,2,,4,12,,1,4,,14,45,,,,,,56,,,,,,0,,,,,5.147400,5.147400,3.392800,3.392800,dys496cnlmowm95ehcfgcrvbm,lineup_position,stjarnan_thor_2026_08_23_ma2.json,stjarnan_thor_2026_08_23_ma12.json,2026-09-06T22:48:32Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,77.78,35.71,66.67,3.0,-0.6072,,,,
703wzyf70axrk74l3ss73kkyc,2026-08-23,20,Víkingur R,Valur,H,2-0,Aron Snær Friðriksson,A. Friðriksson,7djiu062df2mock06lrukjw0l,29,Goalkeeper,23,1,1,,1,4,1,,2,24,,,,,,,,,,,,,,,,,,,,5,6,,,,4,,1,,3,,1,1,1,,1,1,,,,1,,1,,18,1,,2,,,,,1,,,3,4,,2,4,1,,90,,,,25,,,,,,,,,,4,4,,,,,,8,1,2,3,,,,,1,,,,23,,,,0,,24,1,1,,1,4,1,1,3,,5,28,,,,,,38,,,,,1,0,,,,,0.363000,0.363000,0.149700,0.149700,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,vikingur_r_valur_2026_08_23_ma2.json,vikingur_r_valur_2026_08_23_ma12.json,2026-09-06T22:48:32Z,7djiu062df2mock06lrukjw0l,A. Friðriksson,7djiu062df2mock06lrukjw0l,as_supplied_by_opta,,Aron Snær Friðriksson,85.71,40.0,0.0,3.0,0.1497,,,,
703wzyf70axrk74l3ss73kkyc,2026-08-23,20,Valur,Víkingur R,A,0-2,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,1,Goalkeeper,19,5,5,3,,6,,,8,24,,,,,,,,,,,,,,,,,,,,20,3,,,,8,,2,,3,,,,,,,,,,,4,2,1,,28,1,,8,,2,2,,,,,7,6,,6,14,5,1,90,,,,27,,,5,,,,,,,12,12,1,,,,,2,3,1,4,,,,,4,1,,1,21,,,,0,,22,11,,,4,14,,,1,,19,36,,,,,,46,,,,,,0,,,,,2.702800,2.702800,1.199500,1.199500,khmdmbol7850k3i07yusgpn,lineup_position,vikingur_r_valur_2026_08_23_ma2.json,vikingur_r_valur_2026_08_23_ma12.json,2026-09-06T22:48:32Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,66.67,42.11,37.5,4.0,-0.8005,,,,
70od2xzb8gkyjwq4ry0ty8v84,2026-08-24,20,Breidablik,Fram,H,3-4,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,16,6,6,,,6,1,,8,22,,,,,,,,,,,,,,,,,,,,15,5,,,,12,,1,,13,,,,1,,,,,,,12,11,1,,31,1,1,,,4,3,1,,,,8,6,,2,19,6,,90,,,,34,,2,1,,,,,,,14,14,4,,11,,,3,3,,3,,,,,,3,3,3,22,,,,0,,17,13,,,12,19,,,6,,21,36,,,,,,46,,,,,,0,,,,,2.690500,2.690500,3.284800,3.284800,c6hu27u143y4z4te8b4036bae,lineup_position,breidablik_fram_2026_08_24_ma2.json,breidablik_fram_2026_08_24_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,61.11,38.1,,3.0,-0.7152,,,,
70od2xzb8gkyjwq4ry0ty8v84,2026-08-24,20,Fram,Breidablik,A,4-3,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,6,,4,,1,1,4,,4,10,,,,,,,,,,,,,,,,,,,,10,5,,,,6,,,,5,,,1,1,,,,,,,6,6,1,,20,1,,1,,3,3,,1,,,4,1,,4,18,4,2,90,,,,21,,3,6,,,,,,,15,15,1,,4,,,1,2,1,3,,,,1,,2,2,2,9,,,,0,,7,2,,,6,18,1,1,14,,19,25,,,,,,30,,,,,,0,,,,,1.376300,1.376300,2.516200,2.516200,ta7x6ep3lniyckj6la77zw,lineup_position,breidablik_fram_2026_08_24_ma2.json,breidablik_fram_2026_08_24_ma12.json,2026-09-06T22:48:32Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,40.0,21.05,0.0,3.0,-0.4838,,,,
72zw3jynj88h1b4hoh2xicjys,2026-08-29,21,ÍBV,Thór,H,0-1,Ari í Haraldsstovu Petersen,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,33,Goalkeeper,42,2,2,2,,1,2,,4,44,,,1,,,,,,,,,,,,,,,,,4,2,,,,5,,,,16,,,,,,1,2,,,,4,4,1,,16,1,,2,,1,1,,,,,2,1,,25,5,2,,90,,,,46,,1,,,,,,,,6,6,3,,9,2,,9,1,,1,,,,,,2,2,2,41,,,,0,,45,5,2,,4,5,,,4,,10,50,,,,,,54,,,,,,0,,,,,0.678200,0.678200,0.790400,0.790400,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,ibv_thor_2026_08_29_ma2.json,ibv_thor_2026_08_29_ma12.json,2026-09-06T22:48:32Z,92h0ymqm9kvcav8rvzftpvq0a,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,as_supplied_by_opta,,Ari í Haraldsstovu Petersen,88.0,40.0,100.0,1.0,-0.2096,,,,
72zw3jynj88h1b4hoh2xicjys,2026-08-29,21,Thór,ÍBV,A,1-0,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,6,4,5,2,3,4,1,,9,11,,,,,,,,,,,,,,,,,,,,13,3,,,,10,,2,1,1,,1,1,2,,,3,,,,14,9,1,,31,1,,9,,,,,2,,,7,4,,1,24,5,2,90,,,,18,,2,7,1,,,,1,,22,22,1,,,1,1,1,4,,4,,,,,,3,2,3,9,,,1,0,,9,7,3,,14,24,2,3,10,,29,33,,,,,,47,,,,,,0,,,,,1.973600,1.185200,1.241700,1.241700,dys496cnlmowm95ehcfgcrvbm,lineup_position,ibv_thor_2026_08_29_ma2.json,ibv_thor_2026_08_29_ma12.json,2026-09-06T22:48:32Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,33.33,31.03,22.22,4.0,1.2417,,,,
71auog2zlabpkc98a0v01fqqc,2026-08-30,21,Fram,KA,H,2-2,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,15,,3,5,,2,1,,1,18,,,2,,,,,,,,,,,,,,,,,4,5,,,,7,,,,3,,,,,,2,,,,,4,4,1,,12,1,,5,,2,2,,1,,,3,2,,5,8,3,,90,,,,18,,1,3,1,1,,,,,7,7,3,,1,,,8,,2,2,,,,,,1,1,1,12,,,,0,,17,,,,4,8,1,,7,,8,25,,,,,,31,,,,,1,0,,,,,0.783600,0.783600,1.002700,1.002700,ta7x6ep3lniyckj6la77zw,lineup_position,fram_ka_2026_08_30_ma2.json,fram_ka_2026_08_30_ma12.json,2026-09-06T22:48:32Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,72.0,12.5,100.0,2.0,-0.9973,,,,
71auog2zlabpkc98a0v01fqqc,2026-08-30,21,KA,Fram,A,2-2,Ívar Arnbro Þórhallsson,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,1,Goalkeeper,18,2,2,1,,6,3,,5,20,,1,1,,,,,,,,,,,,,,,,,13,5,,,,14,,,,4,,,,,1,2,1,,,,6,5,1,,25,1,,5,,2,1,1,1,,,11,6,,8,15,2,,90,,,,28,,1,6,1,1,,,,,17,17,2,,2,1,,4,1,,1,,,,,,,,,18,,,,0,,22,4,1,1,6,15,1,,12,,22,37,,,,,,47,,,,,,0,1,,,,1.311700,1.311700,0.853400,0.853400,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,fram_ka_2026_08_30_ma2.json,fram_ka_2026_08_30_ma12.json,2026-09-06T22:48:32Z,b4ffy39rimcfhu66yflwba8t0,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,as_supplied_by_opta,,Ívar Arnbro Þórhallsson,54.05,22.73,20.0,1.0,-1.1466,,,,
72hktmc1fn55woffl21nrhjx0,2026-08-30,21,FH,Keflavík,H,2-1,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,9,2,,3,,8,,,2,9,,,,,,,,,,,,,,,,,,,,3,7,,,,12,,,,1,,,,,,,1,,,,3,2,1,,11,1,,6,,1,,1,,,,10,8,,3,5,,,90,,,,8,,1,1,,,,,,,8,8,2,,,,,3,,,,,,,,,,,,6,,,,0,,12,4,1,,3,5,,,2,,10,17,,,,,,26,,,,,,0,,,,,0.364400,0.364400,0.410800,0.410800,2ci0yr2esa7y4etjvl5vau077,lineup_position,fh_keflavik_2026_08_30_ma2.json,fh_keflavik_2026_08_30_ma12.json,2026-09-06T22:48:32Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,52.94,20.0,50.0,0.0,-0.5892,,,,
72hktmc1fn55woffl21nrhjx0,2026-08-30,21,Keflavík,FH,A,1-2,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,22,4,14,6,3,5,7,,16,36,,,1,,,,,,,,,,,,,,,,,14,6,,,,12,,2,,19,,,,2,,2,5,,,,12,10,1,,44,1,,7,,2,2,,1,,,8,6,,10,31,14,2,90,,,,45,,3,4,3,3,,,,,24,24,3,,6,1,,4,4,,4,,,,,1,3,1,3,24,,,,0,,26,8,5,1,12,32,2,3,24,,38,58,,,,,,79,,,,,,0,1,1,,,1.986000,1.986000,1.778900,1.778900,96h322mg5vnaneem9fjzgvioq,lineup_position,fh_keflavik_2026_08_30_ma2.json,fh_keflavik_2026_08_30_ma12.json,2026-09-06T22:48:32Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,62.07,42.11,85.71,4.0,-0.2211,,,,
73ig7uq5beouvv9qaf7xi5slw,2026-08-30,21,Valur,ÍA,H,2-2,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,1,Goalkeeper,28,,2,5,1,6,2,,4,30,,,1,,,,,,,,,,,,,,,,,14,5,,,,9,,,,3,,,2,2,,1,1,,,,2,,1,,19,1,,7,,2,2,,,,,6,6,,8,7,2,4,90,,,,28,,1,1,,,,,,,6,6,3,,,1,,9,2,1,3,,,,,1,,,,25,,,,0,,29,,1,,2,7,,1,6,,10,36,,,,,,46,,,,,,0,,,,,1.831100,1.831100,1.222700,1.222700,khmdmbol7850k3i07yusgpn,lineup_position,valur_ia_2026_08_30_ma2.json,valur_ia_2026_08_30_ma12.json,2026-09-06T22:48:32Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,83.33,40.0,71.43,3.0,-0.7773,,,,
73ig7uq5beouvv9qaf7xi5slw,2026-08-30,21,ÍA,Valur,A,2-2,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,9,,5,3,2,1,2,,6,14,,,2,,1,,1,,,,1,1,1,,,,,,,14,11,1,,,6,,1,,,,,1,1,1,3,4,1,,,9,3,1,,32,1,,10,,2,,2,,1,,4,1,,3,25,5,2,90,,,,17,,1,,,,,,,,23,23,2,,,2,,1,3,3,6,,,1,,,2,1,2,8,,,,1,,11,2,4,,9,25,1,2,13,,28,36,1,,,,,52,1,1,,,2,0,,1,,,2.228700,2.228700,1.126400,1.126400,9ar4wcltrggiz60w77e3z56m2,lineup_position,valur_ia_2026_08_30_ma2.json,valur_ia_2026_08_30_ma12.json,2026-09-06T22:48:32Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,38.89,21.43,30.0,6.0,-0.8736,,,1,1
740qs36nn92qlng5koa88ffv8,2026-08-31,21,Breidablik,Stjarnan,H,0-2,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,30,6,4,1,,6,2,,8,34,,,,,,,,,,,,,,,,,,,,13,6,,,,11,,,,9,,,,1,,,1,,,,1,1,1,,20,1,,1,,2,2,,,,,7,6,,7,6,4,,90,,,,36,,1,,,,,,,,4,4,4,,5,1,,11,3,3,6,,,,,,,,,33,,,,0,,32,6,1,,1,6,,,5,,12,38,,,,,,51,,,,,,0,,,,,1.924400,1.924400,1.381800,1.381800,c6hu27u143y4z4te8b4036bae,lineup_position,breidablik_stjarnan_2026_08_31_ma2.json,breidablik_stjarnan_2026_08_31_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,89.47,66.67,100.0,6.0,-0.6182,,,,
740qs36nn92qlng5koa88ffv8,2026-08-31,21,Stjarnan,Breidablik,A,2-0,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,16,4,11,1,2,4,5,,13,27,,,,,,,,,,,,,,,,,,,,15,3,,,,16,,3,,9,,1,,1,,1,,,,,17,12,1,,38,1,,7,,,,,2,,,11,4,,3,28,11,,90,,,,30,,3,3,2,2,,,,,19,19,3,,3,,,5,4,1,5,,,,1,,6,5,6,21,1,1,,0,,18,6,,,17,28,2,2,13,,32,46,,,,,,59,,,,,1,0,,,,,2.154500,2.154500,0.828300,0.828300,23vg6q15dzr375k6757j06wkq,lineup_position,breidablik_stjarnan_2026_08_31_ma2.json,breidablik_stjarnan_2026_08_31_ma12.json,2026-09-06T22:48:32Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,58.7,40.62,14.29,5.0,0.8283,,,,
71ys8ot8byj14wl80lh8n5fro,2026-09-01,21,KR,Víkingur R,H,1-1,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,32,3,6,8,3,5,2,,7,38,,,,,,,,,,,,,,,,,,,,12,6,,,,8,,,,11,,,,,,,5,,,,11,11,1,,31,1,,8,,1,,1,,,,5,5,,18,15,6,2,90,,,,43,,1,2,,,,,,,14,14,3,,4,1,,3,1,2,3,,,,,3,4,4,4,29,,,,0,,37,10,5,,11,15,,3,8,,20,52,,,,,,65,,,,,,0,,,,,1.731900,1.731900,0.249200,0.249200,629yaod9sjr350jvivp78vwfz,lineup_position,kr_vikingur_r_2026_09_01_ma2.json,kr_vikingur_r_2026_09_01_ma12.json,2026-09-06T22:48:32Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,73.08,35.0,100.0,3.0,-0.7508,,,,
71ys8ot8byj14wl80lh8n5fro,2026-09-01,21,Víkingur R,KR,A,1-1,Aron Snær Friðriksson,A. Friðriksson,7djiu062df2mock06lrukjw0l,29,Goalkeeper,15,1,10,2,1,2,10,,13,25,,,,,,,,,,,,,,,,,,,,15,5,,,,10,,,,3,,,,,,,1,,,,16,14,1,,37,1,1,3,,1,1,,,,,9,2,,3,26,10,,90,,,,34,,1,3,,,,,,,18,18,1,,3,,,3,3,,3,,,,,2,4,4,4,22,,,,0,,17,1,1,,16,26,,1,24,,31,43,,,,,,50,,,,,,0,,,,,1.417100,1.417100,1.297800,1.297800,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,kr_vikingur_r_2026_09_01_ma2.json,kr_vikingur_r_2026_09_01_ma12.json,2026-09-06T22:48:32Z,7djiu062df2mock06lrukjw0l,A. Friðriksson,7djiu062df2mock06lrukjw0l,as_supplied_by_opta,,Aron Snær Friðriksson,58.14,41.94,66.67,3.0,0.2978,,,,
751n2ejmjys980nlnngtsgmj8,2026-09-05,22,Keflavík,Valur,H,1-2,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,20,2,1,3,2,9,3,,5,21,,,,,,,,,,,,,,,,,,,,8,5,,,,14,,,,3,,,,,,,2,,,,2,1,1,,19,1,,6,,2,2,,,,,12,9,,7,10,1,1,90,,,,22,,,,1,,,,,,10,10,2,,1,,,5,4,4,8,,,,,8,,,,18,,,,0,,21,2,2,,2,10,1,2,7,,14,31,,,,,,51,,,,,,0,,,,,1.784300,1.784300,1.922000,1.922000,96h322mg5vnaneem9fjzgvioq,lineup_position,keflavik_valur_2026_09_05_ma2.json,keflavik_valur_2026_09_05_ma12.json,2026-09-06T22:48:32Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,67.74,35.71,50.0,8.0,-0.078,,,,
